	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
CASP10	293.467685411192	0.346275183109123	0.268716592819882	1.28862598128143	0.19752814646856	0.622081954928473
CFLAR	1326.1347348338	0.0257308591537242	0.204833687697289	0.125618297668644	0.900034078248172	0.982857598130872
TFPI	340.561532981437	0.284170669461195	0.267860281295048	1.06089140236578	0.288739256975901	0.721251760373862
NDUFAF7	1146.04693178915	-0.0170057967545678	0.106477214749573	-0.159713012728256	0.873107149817483	0.977245857212007
RBM5	8182.57469001707	0.151354323331155	0.112875569307429	1.34089532624128	0.179954439894274	0.596957789075813
MTMR7	437.781234031891	0.0653628517226216	0.170166930515024	0.384110188300369	0.700896780481261	0.934720268192457
SLC7A2	3438.81545696021	0.405035605560361	0.28343644805844	1.42901736292168	0.152999243052653	0.554484003737807
ARF5	2178.80428945538	-0.07378024287017	0.124887635660835	-0.590772997501046	0.554672529785521	0.879999897688609
SARM1	558.787452271962	-0.845458692291577	0.200398019948976	-4.21889743474931	2.45499913820016e-05	0.00256202998377453
POLDIP2	1992.77536837086	0.0457446247239003	0.107974813380168	0.423660141581707	0.671813687596633	0.927392773974349
PLXND1	368.001718185404	0.107598609484362	0.241321043016103	0.445873298654614	0.655688770875536	0.922068870691776
AK2	1981.25003630786	0.0615595216955428	0.152730847865141	0.403058861755936	0.686904923139228	0.931176943577494
FKBP4	3273.44614777111	0.414382574112603	0.123746855171416	3.34863115138233	0.000812118336307404	0.027711235098573
KDM1A	7921.17947888495	-0.10991795358913	0.10177755822968	-1.07998222300715	0.280150096472841	0.713538957770982
RBM6	6958.39964679235	0.340205217259156	0.148482280608692	2.29121761778248	0.0219508305053825	0.209255308650043
CAMKK1	113.604826110419	0.04431901717792	0.189538958221665	0.2338253707509	0.815120552474342	0.963883462969688
RECQL	1336.36484764624	0.0723676382315186	0.0937393321446715	0.772009321762938	0.440108906466326	0.829078845671991
VPS50	527.325405154873	0.03561392908808	0.124672017719335	0.285660966587186	0.775137803546516	0.954303202675009
HSPB6	5.58463204946137	-0.802127597243064	0.6303413993295	-1.2725288202493	0.203185290852318	0.628713605983216
ARHGAP33	197.424274454822	0.10425127807864	0.291736468398278	0.35734743294526	0.720831724559849	0.940894556209932
NDUFAB1	1136.22485787202	0.121349978101952	0.0741077856481644	1.63747947723166	0.101530323669504	0.465226362405938
PDK4	212.072684637303	-0.934615212422804	0.451094455602932	-2.07188361730937	0.0382762961436322	0.284987868316945
ZMYND10	58.7139874433813	-0.201544070541029	0.310061494945922	-0.650013219397593	0.515683682648348	0.863567035653739
ARX	71.9260883039117	-0.0946603564416365	0.604499680141235	-0.15659289748428	0.87556570047222	0.977245857212007
SLC25A13	3004.07941559543	0.0204731711699244	0.082765808828777	0.247362666536355	0.804627564314176	0.961703259943393
ST7	403.167656556243	-0.139406040710496	0.10810963127378	-1.28948770861552	0.197228586748779	0.621669084009693
CDC27	2771.9804289366	0.102076074370196	0.112393646492568	0.908201464723767	0.36377179037961	0.777911238119384
CALCR	707.760848062116	0.927209737043695	0.410558433568677	2.2584111328177	0.0239200392935791	0.217972362107644
HCCS	589.496971281278	-0.132118173553884	0.158467658107099	-0.833723266514062	0.404436944060547	0.809605770685089
DVL2	872.389231603581	0.0199987985718256	0.184520568348586	0.108382489555554	0.913692290618063	0.98429002246181
PRSS22	96.0624809398393	0.693851693804063	0.353173510981507	1.9646198602941	0.049458251575858	0.325482239922981
UPF1	1548.50725745964	0.00315093931731278	0.169192507327953	0.0186233974959966	0.985141537568949	1
SKAP2	1187.06842957897	-0.161828257030863	0.212568543647019	-0.761299175571277	0.446478392895307	0.832119868030539
SLC25A5	4569.53306616133	0.157500385726144	0.0777854115757589	2.02480622697159	0.0428872654248986	0.302719066277118
MCUB	160.655650090311	0.0583521170375937	0.179470399787574	0.325135047933591	0.745078864304065	0.949675557049116
POLR2J	132.365021554707	-0.0219314198891162	0.256008212649478	-0.0856668606922558	0.931731246588304	0.989383825601526
DHX33	1588.51602587866	-0.120226773248105	0.126011297231192	-0.954095195350038	0.340035457931503	0.760074685432347
MEOX1	7.31644290190767	-0.584503273982606	0.390416382215327	-1.49712793983177	0.134359971004013	0.5249812456176
THSD7A	172.666997081965	-0.214883202385783	0.267879038003371	-0.802165051761455	0.42245748943695	0.820002862451232
LIG3	1977.26728784532	0.0466989777104703	0.076786435123203	0.608167023713789	0.543076703265078	0.875875253834761
RPAP3	1478.21348628139	-0.0625697444801643	0.0988552921835445	-0.632942790397009	0.526771003112622	0.869884007842735
ACSM3	208.410971833256	-1.29837614119008	0.382007872569921	-3.39882037628015	0.000676771478200488	0.0246410352733258
REXO5	115.979922119495	-0.26867290196737	0.210618215322934	-1.27563943866594	0.202083005884936	0.627355199689724
CIAPIN1	1840.89333874539	-0.0388009951933391	0.0897770021182791	-0.432193036945249	0.665601119682863	0.925355045802289
SPPL2B	396.88711017106	0.0255301365263004	0.255131558836546	0.100066556417886	0.92029148614256	0.986186483313421
FAM214B	660.25794582572	0.0190980975990503	0.133406877577437	0.143156769319967	0.886166371164912	0.980485240775546
COPZ2	11.0050886352886	-0.545696831557766	0.353865245454305	-1.54210349438861	0.123048445950354	0.506418601574461
PRKAR2B	920.127027809616	-0.16335982810026	0.181566682767054	-0.899723592515303	0.368267364898727	0.781203313840842
MSL3	756.890596378592	-0.120408251718192	0.103492815435298	-1.16344551273194	0.244648792901494	0.67847383797133
CREBBP	3394.5324897247	-0.0333227589898573	0.108716738885321	-0.30650992047331	0.75921642764987	0.952598701187281
TSPOAP1	526.570898737786	-0.355022213814228	0.215448971921069	-1.64782505411209	0.0993885762179728	0.461030947144437
PON1	15.0385900637202	0.0159294412644829	0.385954727839207	0.0412728232496722	0.96707839850831	0.997304252521404
GCFC2	652.087284858066	0.0303356514079884	0.126277220382092	0.240230591995914	0.810151498974586	0.962950756819894
WDR54	814.236692882667	0.266368671529759	0.180139382724595	1.47868093862071	0.139225609107664	0.532920633228868
CROT	481.408997839134	0.534984152831804	0.286334435196	1.8683891529344	0.0617078479060921	0.366832423916057
ABCB4	19.0024315383429	0.268175508778665	0.34711834929584	0.772576584679787	0.439773006521102	0.828821526643759
KMT2E	3488.37579030627	0.162164872568967	0.118163981724111	1.37237142996407	0.169947839408123	0.579494272080157
RHBDD2	804.730051366737	-0.0255194399759932	0.17977285565902	-0.141953799879536	0.887116498389789	0.980485240775546
SOX8	71.879612488455	0.143612385019318	0.196887653376085	0.729412853252898	0.465749157785952	0.841026542579105
IBTK	2814.0210819608	0.0320826251435596	0.122123041167017	0.262707387868625	0.792776122054487	0.959626850854062
ZNF195	1968.51574605365	0.0748867428964263	0.147386284292051	0.508098452010878	0.611384300808841	0.906157397537606
MYCBP2	1650.93156649347	-0.13894474128237	0.140005007446361	-0.99242694112639	0.32098930213144	0.749212296842166
FBXL3	853.90968400424	-0.0467777165866676	0.108135829441549	-0.432582954495695	0.665317774959406	0.925355045802289
ITGAL	20.1171508595777	-0.0636255063137962	0.442549476625855	-0.143770379752561	0.885681793370143	0.980310526728521
PDK2	351.399477287924	-0.0159648882660987	0.187585895022448	-0.0851070826204081	0.932176259622399	0.989573051027689
ITGA3	472.801854984781	-0.364129004712333	0.247110309147983	-1.47354841636442	0.140603218781685	0.535568699321938
ZFX	1162.98489002733	-0.104582331885424	0.140183103496454	-0.746040922742655	0.45564269482239	0.836802636817271
LAMP2	2447.07554705004	0.0560238832690047	0.11618252930583	0.482205746455489	0.629659795074908	0.912204231869042
ITGA2B	74.4376364637803	0.285111406414644	0.328768893485831	0.86720919181769	0.385827400839426	0.795296786843224
ASB4	1.53813567749047	-0.790289643575883	0.854523663401202	-0.924830613151597	0.35505402393107	0.77082126092608
GDE1	2645.96159727991	0.326679958375683	0.0932201668365355	3.5043914794588	0.000457652049713445	0.018700183827127
REX1BD	162.961741998805	0.104750446098917	0.187519214161106	0.558611801822726	0.576426683820753	0.890760773763247
CRLF1	93.1366037812635	0.254968478128706	0.261341483043851	0.975614262072293	0.329255654212422	0.752539217529629
OSBPL7	258.108561637068	0.00544503135038836	0.180340557175419	0.0301930493931653	0.9759130917867	0.999572971164924
TMEM98	3480.57325789621	0.050926748050404	0.125751512485754	0.404979208947277	0.685492793670173	0.931037252966783
YBX2	584.731635405174	0.196966645040843	0.200353215066681	0.983097001838923	0.325559699764588	0.750078530679733
MAP3K14	119.903972375021	-0.13264195582548	0.189429073218068	-0.700219631401481	0.483790153452445	0.847542660000121
ABCC8	94.8708632899068	0.756401502455826	0.715295633623269	1.05746696456728	0.29029852383296	0.722954622084069
TMEM132A	1446.60669785398	0.326599631548519	0.198995904429483	1.6412379565543	0.100748029490037	0.464112623783351
AP2B1	11131.142855069	-0.111333227695018	0.100298523722955	-1.11001860807586	0.266991008044668	0.699946719539328
TAC1	11.6606156482769	-1.04797042139089	0.510745530431023	-2.05184452716894	0.0401847743853355	0.292841113970212
ZNF263	1024.68411918617	-0.0215534899939196	0.0768569150870839	-0.280436574503388	0.779142579917234	0.955562054243523
CX3CL1	20.4734733148023	-0.580955871913645	0.336796545843463	-1.72494605150631	0.0845371953042937	0.427872441778294
SPATA20	933.541058115403	0.169867521059509	0.206303868928296	0.823385048190973	0.410289062958705	0.813422405087061
CACNA1G	24.1876782137069	0.657419062641679	0.373383733133385	1.76070622339305	0.0782881388719318	0.411365141420051
TNFRSF12A	500.997694104128	-0.385312916517334	0.252477045135335	-1.52613048964826	0.126977370185358	0.512758722474691
DLX6	7.52659810579066	3.29969458672356	0.933680277863735	3.53407334925536	0.000409207500700827	0.0175072758286708
MAP3K9	2489.04179579427	0.0420009698383825	0.141358587092926	0.297123582671153	0.766372160565052	0.952669966226584
RALA	2575.79416710075	-0.0837380459836429	0.0996156721188052	-0.84061116290792	0.400565803009674	0.806909394235024
BAIAP2L1	1213.88836525534	0.273566787895132	0.131676648380627	2.07756493850264	0.0377494483100785	0.283113622308651
KDM7A	1714.80920283117	0.0900838506739624	0.172951043983632	0.520863295178999	0.602462006392555	0.902789993437121
ETV1	930.437753913651	-0.446744914403552	0.344195260421584	-1.29794034309584	0.194307835593503	0.618241254818219
AGK	959.229450258707	0.162131152604872	0.0683414352615959	2.37236973417766	0.0176743942928979	0.184599229281379
ALDH3B1	14.1176251235516	0.161484397079531	0.241604675834076	0.668382747651918	0.503889305265161	0.857812073287857
TTC22	15.2670825841161	0.383323791652451	0.384248848865167	0.997592556970704	0.318476971739189	0.747131100656836
PHTF2	914.890517623548	-0.0354581356220313	0.174655467208936	-0.203017610548736	0.839121267606831	0.970133516142132
CCL26	18.168571184595	0.283674441172804	0.646620866177483	0.438702887597415	0.660876834491964	0.923687459288503
FARP2	378.62812952702	-0.376364347908435	0.104886840693927	-3.58828948816098	0.000332854591909351	0.0153489928797444
USH1C	137.508476781138	0.83778860329119	0.318310497929837	2.63198546306147	0.00848874949156851	0.119835400764727
GGCT	761.229356999603	0.340813720653729	0.11463955840022	2.97291550499443	0.00294985644632157	0.0621504237483614
DBF4	706.449902879168	0.306013603094727	0.198015455507375	1.54540261673326	0.122248907773316	0.504987735928882
TBXA2R	3.06434892919075	1.07381884794107	1.2668082051098	0.847657004122418	0.39662901792674	0.803593158074091
IFRD1	1633.28123505066	0.0253762005816147	0.162948594078805	0.15573132572928	0.876244804048221	0.977447612694994
LGALS14	12.9157129850881	0.916506932448901	0.551110164767289	1.66301946696248	0.0963085388064411	0.453465580543935
COX10	454.675739141515	0.0169172600891485	0.0813040602129926	0.20807398849246	0.835171196838437	0.96858775226177
GTF2IRD1	838.64666336067	0.232310895488477	0.137213276993973	1.69306426154869	0.0904432359939619	0.441259465209356
PAF1	933.483133921058	-0.0488491820667277	0.0999772474407308	-0.488602990352248	0.625122795531784	0.910427473128774
VPS41	2442.11358400068	0.0169778566502474	0.0916852863659923	0.185175368078959	0.853091488392067	0.973198248500012
ARHGAP44	394.47908633566	0.126359836295566	0.115655752011505	1.09255124883885	0.274590877413988	0.707445096217986
ELAC2	1665.18937590802	0.0646704894326763	0.0963754338343131	0.671026701097466	0.502203519824568	0.856813309042564
SCIN	39.5633220839442	0.401607679377945	0.50274783021859	0.798825286234114	0.424391726228584	0.82035028832782
ARSD	587.766728122618	-0.195006950199884	0.12283758095801	-1.587518645996	0.112395227337826	0.487687299787197
PNPLA4	283.509322442057	-0.352177135137148	0.146312976905401	-2.40701230052101	0.0160836281345983	0.174510042889937
ADIPOR2	2912.95859108927	-0.103295651957744	0.0881845154704255	-1.17135816199371	0.241454841863603	0.675663173995975
CDKL3	96.6753321528393	-0.189165373345925	0.190775424417899	-0.991560490158063	0.321411970723888	0.749252020664548
PRSS21	4.13074342478393	-0.368874024139453	2.66220189203038	-0.138559748321013	0.889798052593667	0.98098568348979
MARK4	1034.42140926504	0.0665616838829892	0.152766190063333	0.435709523523459	0.663047495157925	0.924428051698304
PROM1	3784.32360250469	-0.112366270022643	0.254742663679934	-0.441097177832069	0.659142646531875	0.922931510994859
CCDC124	127.015797734204	-0.0747691954017715	0.317148264126564	-0.235754704846606	0.813623017755712	0.963787418546492
CEACAM21	1.79944178368757	1.53794204067539	0.908570308055617	1.69270559145462	0.090511520437782	0.441259465209356
PAFAH1B1	6916.52542700895	-0.0441106987783823	0.0801869003672338	-0.550098564433436	0.582251771275653	0.893578228569982
NOS2	59.9529809339741	1.64609797880115	0.700571188992924	2.349651262661	0.0187910073485139	0.191372366940061
DNAH9	74.7825197609962	-2.05245291065457	0.247944076992405	-8.27788643129171	1.25380716841016e-16	2.45144377567554e-13
KIAA0100	5370.9043028409	-0.0524140546709942	0.0634927351877262	-0.825512627799446	0.409080616467358	0.812953608837818
GAS7	632.961517918813	0.673603851036218	0.230626359068729	2.92075829387515	0.00349180614867768	0.0688918202007527
TRAPPC6A	82.3435029265069	-0.157005382734816	0.309037426927675	-0.508046498754861	0.611420734146261	0.906157397537606
MATK	38.750263712991	0.129481257242776	0.34265133952516	0.377880493396607	0.705519373927775	0.936909028410054
CD79B	2.8409361051624	0.352471815753431	1.45554938412754	0.242157236021713	0.808658329698078	0.962871897442304
SCN4A	40.1914700813829	-1.03199031360497	0.485025524061928	-2.12770310511166	0.0333617073124496	0.263530040463121
ST7L	319.184942019351	-0.243993040915984	0.159432281201288	-1.53038668880322	0.125921041869058	0.510601169466517
TKTL1	1.752807959199	0.322350518574211	1.05726819155649	0.304890018586156	0.760449918077317	0.952669966226584
PAX6	337.483602306234	-0.0103432629791642	0.495559804651494	-0.0208718763751192	0.983347861137123	1
RPUSD1	89.0075025086958	0.0857267172329572	0.348501777304677	0.245986456356034	0.805692716704874	0.961715750733437
RHBDF1	738.777632593584	0.0348972442443772	0.211208111642187	0.165226818103925	0.868765457561197	0.976658353999489
LUC7L	2617.85088728018	0.0234590050257025	0.0838352443922872	0.279822706974309	0.77961352970436	0.955575439961958
CACNA2D2	647.57207711168	0.217321096380813	0.164880024048036	1.31805594786606	0.187484919717941	0.608516791222639
BAIAP3	204.824657716239	0.0035217538212219	0.319714259368767	0.0110153167024053	0.991211226605352	1
TSR3	212.51911029893	0.0759919721732226	0.192988946772593	0.393763339528286	0.69375577305115	0.933084764781119
PIGQ	381.660588940258	-0.0109617151891792	0.258809328002243	-0.0423544053600889	0.966216174959202	0.99703504777566
CRAMP1	1789.68838607268	0.10966609130143	0.0955790271562744	1.14738656130202	0.251221892836964	0.685618856257419
TEAD3	1083.73585593097	-0.182038347871304	0.171685287370562	-1.06030254927084	0.289006979855657	0.721403708510014
SELE	1.62679699811773	0.352471638970634	1.76683997078832	0.199492678905928	0.841877369649025	0.970587898807348
DNAJC11	1634.90415692824	-0.227231658968089	0.131933484942841	-1.72231984220332	0.0850115952350855	0.428298423357358
MYLIP	1015.50431297147	-0.0778808618235185	0.24478476197292	-0.318160579914424	0.750363132952771	0.950393959931948
NOX1	8.3456134163221	-0.80752618408823	0.35834473758866	-2.25348972478893	0.0242282878808068	0.219006696553646
E2F2	163.39048621179	0.0307575984172314	0.262765944271431	0.117053214420585	0.906817884266684	0.984162837280955
PSMB1	3759.81884696807	0.123257965898948	0.0674589977196401	1.82715382774005	0.0676766438688465	0.38376268588274
SYN1	68.7363575204798	-0.0417021039017023	0.301347807286757	-0.138385290661894	0.889935921516307	0.980995054048744
JARID2	5209.2894564436	0.0582532992584502	0.120069585979239	0.485162822736166	0.627560851493152	0.910783088509063
CDKL5	641.652253581608	0.0854610852253097	0.195716302173414	0.436657980333122	0.662359407157596	0.924418453941293
CAMK1G	27.8135836223902	0.52448601044716	0.397388831441207	1.31983077769199	0.186891523240317	0.60749843098831
CDK11A	555.310594726172	-0.14695500326482	0.108175132333587	-1.35849155064257	0.174307761852356	0.587597475816769
NADK	760.891249241235	-0.161116516362806	0.171251797853898	-0.940816495837675	0.346798905915602	0.76496076359001
TFAP2B	8.13956790497703	3.51402820970837	0.971052947280557	3.61878126167006	0.000295993687105971	0.0145144875213478
DLEC1	132.689954114645	-0.702950220686237	0.350946790886712	-2.00301082369251	0.0451761267238156	0.310905888667385
CYTH3	581.004783893774	0.289525256896487	0.126420830756568	2.29017049772429	0.0220114349407534	0.209628629304243
ADAM22	510.711726802047	-0.0499296277682483	0.141205822226239	-0.353594681728147	0.723642660569181	0.941810659382162
SYPL1	2645.81742920165	0.0788448034093447	0.0962888132489089	0.818836589101259	0.412879652293664	0.815334103792113
CYB561	515.605355209374	-0.128355581208871	0.131783786004606	-0.973986141241874	0.330063420435878	0.753168111870693
SPAG9	3776.60794491681	0.127535083649963	0.148642163071134	0.85800072479388	0.390892063207197	0.798816045520024
CELSR3	878.197118900617	0.195836378525918	0.192343528874697	1.0181594341731	0.30860219409397	0.737180587177724
AASS	6254.42757310989	0.075714536443262	0.140599591374551	0.538511781599436	0.590223773550443	0.897519831346798
PLEKHG6	228.17393288481	0.388266599435387	0.264351421797397	1.46875169725004	0.141900149756862	0.537401742546751
SS18L2	491.065518798064	-0.121772514742133	0.0972857339586701	-1.25169960473203	0.210679344178717	0.638496039142038
MPND	230.597548603976	0.0307059472559271	0.240874412388635	0.127476999119296	0.898562876693342	0.982564178407634
MGST1	2413.60790211651	0.40507629029471	0.141460960053036	2.86352001388114	0.00418962345435345	0.0770606940541097
CRY1	1308.15530772763	0.0815403071853289	0.12319398750649	0.661885444539518	0.508044640755005	0.860173953588661
NFIX	12.0952833073349	-0.216112757932658	0.323950275989823	-0.667117066878029	0.504697359403059	0.857922233873877
ST3GAL1	332.67467379559	-0.365053716114857	0.191464311470103	-1.90664105133692	0.0565670853287689	0.350443489337164
MMP25	123.312323294067	0.0818619559565874	0.457149439761431	0.179070450134005	0.85788238432251	0.9745833336075
IL32	21.3395315703714	-2.1457929139288	0.579025217560738	-3.70587126234052	0.000210665290895735	0.011802085293964
PKD1	341.219704926999	0.186920994824134	0.283550595343933	0.659215666951459	0.509757287760669	0.861349683378896
MAPK8IP2	47.8740274219467	0.0713546424079759	0.376417076426552	0.18956271348093	0.849651807693439	0.972267495089859
MED24	1581.49421427502	0.0162628931285501	0.10869646344511	0.149617500083272	0.881066400531983	0.978775771286162
RHOBTB2	309.57209439796	0.144732267639302	0.132752007651277	1.09024541473976	0.275605052953922	0.708470943380894
HEATR5B	1826.90992224912	-0.0729480820993239	0.131073036122355	-0.556545299150834	0.57783813623138	0.891465314826306
SEC62	3352.68252947727	-0.0320940173112333	0.0879673610180267	-0.364840060447606	0.715230799330319	0.939496032667033
RPS20	6944.22635388586	0.170611118267585	0.0910772933514706	1.87325635171425	0.0610329941018754	0.364486792555009
CSDE1	26716.7880869223	-0.123929551025196	0.125935179826404	-0.984074118098114	0.32507907155882	0.750078530679733
UBE3C	2868.15613415136	-0.0191058116793415	0.0905250760593516	-0.211055461216238	0.83284399414089	0.968353331764499
REV3L	2114.19775629455	-0.144723720755573	0.17555812985946	-0.824363536290964	0.409733027072826	0.812953608837818
TENM1	161.265513130277	0.295336127406872	0.301486715437748	0.979599140804777	0.327284029228858	0.751047886085263
PAX7	69.3571647532662	0.239716814159653	0.921061407336239	0.260261489896669	0.794662075846591	0.960078808694778
MASP2	179.081649688673	-0.336521037744351	0.276047326237376	-1.21907008602928	0.222817592546758	0.654035365481793
IYD	2.89810848519312	-0.758259000188698	1.05492114807145	-0.718782632782463	0.472274860019816	0.843357207334684
FAM76A	267.946071164936	-0.481025453411697	0.176118052018111	-2.731267169377	0.00630913027777318	0.099160864301464
TRAF3IP3	50.2763311201546	-0.529611570934121	0.223354935256307	-2.37116574266145	0.0177320774602368	0.184917951802339
POMT2	973.18581371405	-0.143402395321739	0.0670074358563042	-2.14009674432643	0.032346949150448	0.25904934634851
VTA1	2300.34286201101	-0.000665498741314216	0.0833395601595642	-0.00798538821227318	0.99362864974652	1
MLXIPL	320.757653213346	0.205518919620891	0.418185912110436	0.491453474804328	0.623105750633297	0.910161281471623
BAZ1B	4723.86611390031	0.00787964340615025	0.122978377174419	0.064073405318844	0.948911777802659	0.993592885515617
RANBP9	2808.14976877776	0.0780092857332976	0.0993120225027161	0.785496899241621	0.432162287619911	0.825321063444471
ETV7	7.92782899905646	-0.594462482869209	0.964501110004952	-0.616341937508146	0.53766886569165	0.873929808130613
SPRTN	403.301020974888	-0.157969645372114	0.144183340901823	-1.09561648650989	0.273246643755967	0.705881220407703
METTL13	1022.47316343741	-0.147582494553919	0.12671113321233	-1.16471608147182	0.244133937274189	0.678156589201942
DYRK4	111.394618483571	-0.0916715223375725	0.137123766243742	-0.668531246251093	0.503794543425453	0.857805940650583
ZNF207	8268.40226725777	-0.031601431355121	0.0759065562761156	-0.41632018241176	0.677175726045315	0.928472456942711
UQCRC1	2328.77858800408	0.0550383966427674	0.152422544254438	0.361090919404234	0.718031481232574	0.940059003440057
STARD3NL	1391.28323636467	-0.121504073957359	0.0897707772133944	-1.35349250311748	0.175898343445984	0.590820204613619
CD9	871.349804477368	0.421073532110305	0.197405395900483	2.13303962735942	0.0329214755934388	0.261313510061738
NCAPD2	3718.83741898281	0.434628758296795	0.160783503632954	2.70319248228968	0.00686769636238385	0.104743452379668
IFFO1	196.96095716816	-0.125928422621772	0.161798804810107	-0.778302551552008	0.436390671647709	0.826482138874993
GIPR	668.139400038758	-0.0226182374142575	0.263727803475269	-0.0857635680281185	0.931654368233904	0.989383825601526
PHF7	125.289985071699	-0.132427686341572	0.183727290846545	-0.720783971349039	0.471042438676681	0.843004280183659
SEMA3G	19.5236527922405	-0.406363256774539	0.436007493995481	-0.932009798847061	0.351331461431157	0.768545201160962
NISCH	2994.57879395151	0.0038591206276566	0.117509020533907	0.0328410585853115	0.973801335842258	0.999100294738385
STAB1	8.27463957091928	-0.465868835888803	0.553329498066321	-0.841937466765896	0.399822957059851	0.806576398724124
FUZ	194.421978497588	0.052572645207681	0.148409547228875	0.35424031802081	0.723158790622899	0.941810659382162
SLC6A13	4.52417954523467	-0.704955010078934	0.558429453198525	-1.2623886617032	0.206808967102509	0.63261672864434
IDS	3913.24741201518	0.0843023579549114	0.134721033438168	0.625754982748131	0.531475663293471	0.870375422456985
PRSS3	145.827195894914	0.698221188594324	0.298113146309028	2.34213484792294	0.0191737859179205	0.193338173308462
ZNF200	401.26245074083	-0.0756527969844175	0.131805001832379	-0.573975159763874	0.565984610745864	0.886880423469266
CD4	31.1235694904663	-0.0698836208656717	0.246567030726611	-0.28342646078728	0.776849946848528	0.954920794717869
LRRC23	219.394776280397	-0.157654327892081	0.21468572405001	-0.734349377862481	0.462735830871749	0.839588990831888
BTK	68.9259588524315	0.640772637722637	0.415579778585958	1.54187636343355	0.123103640760267	0.506418601574461
