	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
KLHL13	507.753620995711	0.153584244433894	0.208047829701385	0.738216037409936	0.460383178836249	0.9480386133871
CYP26B1	429.401195828574	0.209735346237612	0.772166418681302	0.271619357127438	0.785914714015133	0.991875389829003
ICA1	1052.46016535158	-0.168327038262527	0.101253126302111	-1.66243793559801	0.0964249979151135	0.698431996452746
DBNDD1	1011.70704905702	0.0661348087978311	0.173535836727427	0.381101736938111	0.703127758611881	0.986538208259833
ALS2	3149.35995431678	0.0301327656685813	0.101442173206079	0.297043771009982	0.766433091981756	0.990142823784753
CASP10	293.467685411192	0.421634792648835	0.283881838464174	1.4852475062509	0.137478271812624	0.769517020216623
CFLAR	1326.1347348338	-0.0645626379288868	0.20928501387531	-0.308491452557385	0.757708403191629	0.988870632349127
TFPI	340.561532981437	0.678730137127321	0.292237992216708	2.32252532252553	0.0202046665343311	0.380755778356781
NDUFAF7	1146.04693178915	0.0482952040901802	0.110342458368482	0.437684684610716	0.661614873212547	0.981148954474019
RBM5	8182.57469001707	0.120293263682069	0.117104055523782	1.02723396849086	0.304310306660377	0.912935013374778
MTMR7	437.781234031891	0.158935034742407	0.182844402808531	0.869236532817686	0.384717769073255	0.934056233806371
SLC7A2	3438.81545696021	0.398937281708152	0.294708819620343	1.35366590732534	0.175842989627384	0.820746825120381
ARF5	2178.80428945538	-0.179812945347486	0.129304033346509	-1.39062131856029	0.164340288226411	0.806912715705658
SARM1	558.787452271962	-0.25033432467185	0.264108339523365	-0.947847103668239	0.343207296831628	0.92639844166634
POLDIP2	1992.77536837086	-0.0243234928483161	0.112078030986981	-0.217022842336885	0.828190543534711	0.994526456070665
PLXND1	368.001718185404	0.381385345604794	0.24983181049211	1.52656839356667	0.126868371385576	0.759603186002445
AK2	1981.25003630786	-0.160722631849509	0.158155717808144	-1.01623029553999	0.309519732863243	0.914105299277055
FKBP4	3273.44614777111	0.117744865694984	0.126590759247669	0.930122122615769	0.352307857742122	0.930064837720594
KDM1A	7921.17947888495	-0.0835541888349605	0.105623715291657	-0.791055196309309	0.428911782600769	0.945717523602501
RBM6	6958.39964679235	0.0159223731370101	0.1537387841513	0.103567705604724	0.917512416998082	1
CAMKK1	113.604826110419	0.0309712069323125	0.192324974330929	0.161035804320562	0.872065200870419	0.997490747747865
RECQL	1336.36484764624	0.105844051970587	0.0972039062135524	1.08888681631839	0.276203800695305	0.901365886891392
VPS50	527.325405154873	0.174287656914228	0.13211037502589	1.31925790748889	0.187082904811654	0.832507803765914
HSPB6	5.58463204946137	0.705137577178869	0.570794176941183	1.23536224731236	0.216695716620228	0.860226535197877
ARHGAP33	197.424274454822	0.0478429397368721	0.306792640107569	0.155945526333674	0.876075959439383	0.997873827884953
NDUFAB1	1136.22485787202	0.0168067013841699	0.0757819066755427	0.221777230495494	0.824487305515332	0.99447411427728
PDK4	212.072684637303	0.0899834192002591	0.581683486932853	0.154694814657247	0.877061918088287	0.997873827884953
ZMYND10	58.7139874433813	-0.00904511064269318	0.350144855720416	-0.0258324818854844	0.97939095369008	1
ARX	71.9260883039117	-1.27867960014233	0.654861674848242	-1.9525949513516	0.0508676098742437	0.563883125572778
SLC25A13	3004.07941559543	0.0151893157884457	0.0846812183726873	0.17937053906802	0.857646762628276	0.997041461906201
ST7	403.167656556243	0.258137233885972	0.13809611196216	1.86925779602473	0.0615869567669481	0.607872996233554
CDC27	2771.9804289366	0.0334436785679966	0.11660062884553	0.286822454553843	0.774248268746646	0.991306885799568
CALCR	707.760848062116	-0.132278331015788	0.345607494050205	-0.382741500959965	0.70191143991857	0.986538208259833
HCCS	589.496971281278	-0.0398714008271773	0.164800660190871	-0.241937142612163	0.808828869254046	0.994341305771986
DVL2	872.389231603581	-0.174077488414485	0.19065498169106	-0.913049776462501	0.361216362904476	0.930795784945715
PRSS22	96.0624809398393	0.799614692735985	0.428873908084562	1.8644517133421	0.0622582965029382	0.608354687503183
UPF1	1548.50725745964	0.0291861857318267	0.175712205838359	0.166102210103012	0.868076514907957	0.997290392846959
SKAP2	1187.06842957897	0.0615294906451173	0.22764766348431	0.270283866319401	0.786941876427853	0.991875389829003
SLC25A5	4569.53306616133	0.0753527710252929	0.0804952714534575	0.936114254473469	0.349214364570587	0.929097276069699
MCUB	160.655650090311	0.0714377519912709	0.201833665332136	0.353943688599786	0.723381084814018	0.986538208259833
POLR2J	132.365021554707	-0.219044920961868	0.265546839061657	-0.824882426527427	0.409438344284676	0.940396501565589
DHX33	1588.51602587866	0.124251845061071	0.130694775331082	0.950702464932592	0.341755436562716	0.926264155411579
MEOX1	7.31644290190767	-0.490123760192558	1.11525894215918	-0.439470818538035	0.660320422060046	0.981132411345174
THSD7A	172.666997081965	0.28706161692439	0.290896549093104	0.98681685231169	0.323732431631512	0.916360254836566
LIG3	1977.26728784532	-0.0852942258544943	0.0796993596292713	-1.07019963838164	0.284529457107051	0.905310061476307
RPAP3	1478.21348628139	0.0737570800726353	0.102864935591447	0.717028398924772	0.473356573818064	0.95226322395135
ACSM3	208.410971833256	0.151384239105504	0.437234206915732	0.346231462934648	0.729168771270028	0.986733538037366
REXO5	115.979922119495	-0.0918558871445882	0.217656022268621	-0.422023182208227	0.673008096594466	0.982155936060745
CIAPIN1	1840.89333874539	-0.0206480331595152	0.0934335700198031	-0.220991589587542	0.825098981632627	0.99447411427728
SPPL2B	396.88711017106	-0.12010806605674	0.266853928843871	-0.450089180163475	0.652646138159298	0.979256988519732
FAM214B	660.25794582572	-0.026670528236904	0.137894316366766	-0.193412817435976	0.846635678095231	0.997041461906201
COPZ2	11.0050886352886	-0.616765974967314	0.499911576051798	-1.23375013605088	0.217296025396738	0.861897076733506
PRKAR2B	920.127027809616	0.15329757170066	0.190128589282673	0.806283643501636	0.420079319420358	0.943277696521275
MSL3	756.890596378592	0.127517874588975	0.109699296463826	1.16243110666644	0.245060393916288	0.878125256790805
CREBBP	3394.5324897247	-0.0356115669669028	0.112807275429079	-0.315685019706833	0.752241598234675	0.987330436634722
TSPOAP1	526.570898737786	-0.324245762758085	0.227532670409077	-1.42505145382037	0.154142328153059	0.796800408381373
PON1	15.0385900637202	0.807765346475756	0.599841575583249	1.34663114288191	0.178099058881096	0.823471606074393
GCFC2	652.087284858066	-0.00476277893576748	0.132245168476062	-0.0360147670470818	0.971270584192278	1
WDR54	814.236692882667	-0.0842155824628524	0.184943093244492	-0.455359435085909	0.648850673619835	0.979256988519732
CROT	481.408997839134	0.161193467858569	0.296622341991053	0.543429961399978	0.586833801436588	0.973167896100108
ABCB4	19.0024315383429	0.0836613185578502	0.354579814847613	0.235944955281239	0.813475383590642	0.994341305771986
KMT2E	3488.37579030627	-0.000179643123679247	0.122434827142868	-0.00146725509294527	0.998829300234634	1
RHBDD2	804.730051366737	-0.205295592423836	0.187339584934158	-1.09584737521431	0.273145572051414	0.900158496693564
SOX8	71.879612488455	0.50575837340204	0.230559734133356	2.193611019301	0.0282633855549343	0.444554959578606
IBTK	2814.0210819608	0.17023832849359	0.12657381776685	1.34497269259247	0.17863405325146	0.824616984260674
ZNF195	1968.51574605365	0.00196293569953831	0.153141683175023	0.0128177754014555	0.989773174940768	1
MYCBP2	1650.93156649347	0.0620160654735753	0.145413864568587	0.426479728446556	0.669758316274792	0.982155936060745
FBXL3	853.90968400424	0.21684087435772	0.112336922470432	1.93027251939178	0.0535730801587611	0.576457432967647
ITGAL	20.1171508595777	-1.60028640761497	1.05103341637914	-1.52258375678295	0.127862876121284	0.76195595962795
PDK2	351.399477287924	0.189850408730423	0.197418901706585	0.961662774381095	0.336219027357465	0.922888431848743
ITGA3	472.801854984781	-0.201211314722337	0.256084889456927	-0.785721153438773	0.432030867647363	0.946770621754243
ZFX	1162.98489002733	-0.00440255354091967	0.146463922607154	-0.0300589623884935	0.976020029199513	1
LAMP2	2447.07554705004	0.159739154191618	0.120660556787296	1.32387217865413	0.185545499464114	0.832507803765914
ITGA2B	74.4376364637803	0.377453555550886	0.335710466062702	1.12434253235461	0.260867741392671	0.888650307839436
GDE1	2645.96159727991	0.105207620764717	0.0976235428835295	1.07768697649332	0.281173472392838	0.904953810879876
REX1BD	162.961741998805	-0.0798595686811617	0.196988024781606	-0.405403164835525	0.685181185010439	0.983303524084895
CRLF1	93.1366037812635	0.343587041070365	0.273414503647615	1.25665257872783	0.20887946668799	0.853786701699794
OSBPL7	258.108561637068	-0.209223633682911	0.193593675236666	-1.08073589401687	0.279814611639309	0.9045054992485
TMEM98	3480.57325789621	-0.100518894235433	0.13035754501627	-0.771101467298168	0.440646790967191	0.94782173718015
YBX2	584.731635405174	0.286387896418687	0.207857471906642	1.37780900437063	0.168262265216177	0.811653195714073
MAP3K14	119.903972375021	0.196634713975086	0.199185627632023	0.987193284539337	0.323547893305782	0.916360254836566
ABCC8	94.8708632899068	0.409694878380945	0.717500774606096	0.57100269836763	0.567997813724451	0.971124223787881
TMEM132A	1446.60669785398	0.166910570162935	0.207920367837523	0.802761999215801	0.422112310175482	0.943805627894614
AP2B1	11131.142855069	0.11023009381275	0.10379113623594	1.0620376441604	0.288218596031025	0.905513542126604
TAC1	11.6606156482769	1.03031022565371	0.812892980057526	1.26746109380942	0.204990466666153	0.851659796245309
ZNF263	1024.68411918617	-0.00825472819024898	0.0799731780884797	-0.103218708916585	0.91778939165127	1
CX3CL1	20.4734733148023	2.79219659229531	0.911390790693232	3.06366557661997	0.00218643174434084	0.111256430530902
SPATA20	933.541058115403	-0.0107294561622974	0.214998277144637	-0.0499048471680509	0.960198214637116	1
CACNA1G	24.1876782137069	-0.511774936422974	0.393247840547602	-1.30140558613194	0.193119662567457	0.838435064028364
TNFRSF12A	500.997694104128	0.038846193909521	0.262574454702223	0.147943538352103	0.882387327611213	0.998167122051763
DLX6	7.52659810579066	-0.593329801744845	0.765173941409634	-0.775418201842825	0.438092583023097	0.94782173718015
MAP3K9	2489.04179579427	-0.0999118669440486	0.146175821068789	-0.683504742532151	0.49428795445523	0.956045446602518
RALA	2575.79416710075	0.00954575502120263	0.103421149540738	0.0922998348364181	0.926459819592585	1
BAIAP2L1	1213.88836525534	0.242052812218823	0.137385787191988	1.76184754745096	0.0780950588065116	0.651983909192287
KDM7A	1714.80920283117	0.239291501103228	0.178532881618745	1.34032173196102	0.180140769161343	0.825972573522925
ETV1	930.437753913651	0.338614405401967	0.353620787415654	0.957563631585807	0.338282845469674	0.924290164835301
AGK	959.229450258707	0.0488126704162028	0.0724062686523874	0.674149784606991	0.500216090969541	0.956347900498158
ALDH3B1	14.1176251235516	-0.467928482030763	0.27148595229679	-1.72358266817143	0.0847832095994197	0.672232779223632
TTC22	15.2670825841161	-1.06442473216448	0.595509069056135	-1.78741985214694	0.0738696553787755	0.639524851340386
PHTF2	914.890517623548	0.223344985475475	0.180576040415673	1.23684728583787	0.216143783327261	0.859345394025612
CCL26	18.168571184595	-0.0880762999489145	0.426299024128463	-0.206606853320812	0.836316907572548	0.996401558034147
FARP2	378.62812952702	0.101605102292132	0.111685256217745	0.909744989920956	0.362957011604649	0.930795784945715
USH1C	137.508476781138	-0.772817607988663	0.35108769304302	-2.20120962170544	0.0277211874645962	0.441439462312034
GGCT	761.229356999603	0.267742258517775	0.120317347608307	2.22530053928225	0.0260610692782336	0.432520174173643
DBF4	706.449902879168	0.0801204761810052	0.204413079398341	0.391953765467591	0.6950923757601	0.986538208259833
TBXA2R	3.06434892919075	-0.737848695464591	0.8570679573885	-0.860898705993896	0.389293834423436	0.935871146642662
IFRD1	1633.28123505066	-0.0218029699136029	0.169948843274234	-0.12829136988253	0.89791839450652	0.998971182129322
LGALS14	12.9157129850881	0.105155998566262	0.64332341152579	0.163457440973367	0.870158279601323	0.997290392846959
COX10	454.675739141515	0.0750798193217026	0.0877072565721425	0.856027451502222	0.391982595330762	0.936584213847431
GTF2IRD1	838.64666336067	-0.129546727656242	0.142204163306041	-0.910991103526559	0.362300061206945	0.930795784945715
PAF1	933.483133921058	-0.100340302379123	0.105050938596936	-0.955158551834673	0.33949752274133	0.925631281149463
VPS41	2442.11358400068	0.0651096073931539	0.0952091083048505	0.683859018873269	0.494064194148252	0.956045446602518
ARHGAP44	394.47908633566	0.126939472757557	0.123445680127914	1.02830226724842	0.303807664898208	0.912751710911143
ELAC2	1665.18937590802	-0.071793799573526	0.100228525525845	-0.716301064959924	0.473805469359534	0.95226322395135
SCIN	39.5633220839442	-0.615752786025073	0.593056531285363	-1.03826996844722	0.299144386067726	0.909898801197683
ARSD	587.766728122618	-0.223109023763176	0.134625337180185	-1.65725879270826	0.0974671645931004	0.700304056017075
PNPLA4	283.509322442057	-0.186251346754408	0.152465504365169	-1.22159663282469	0.221860202606258	0.864572979933568
ADIPOR2	2912.95859108927	0.0250162634062065	0.0911811540284913	0.274357828355513	0.783809648077316	0.991875389829003
CDKL3	96.6753321528393	0.195570039101198	0.202958008203285	0.963598533669648	0.335247242272946	0.922074698777486
PRSS21	4.13074342478393	1.62311863281188	2.74157729683944	0.592038252827322	0.553824973274254	0.967944438914924
MARK4	1034.42140926504	-0.118883653829038	0.157834050020189	-0.753219307328368	0.451318139057321	0.94782173718015
PROM1	3784.32360250469	0.267281116618648	0.269075727331744	0.993330462279553	0.320548937051089	0.916360254836566
CCDC124	127.015797734204	-0.145427854958571	0.327352472080514	-0.444254640981609	0.656858491338889	0.979987754500678
PAFAH1B1	6916.52542700895	-0.0123308665445559	0.0829787130269752	-0.148602769249353	0.881867087730691	0.998167122051763
NOS2	59.9529809339741	-1.34886268059423	0.691066785177213	-1.95185575334566	0.0509553327425042	0.563957004631713
DNAH9	74.7825197609962	-1.18732996934296	0.446089438786622	-2.66164106590943	0.00777607497257393	0.230595744670053
KIAA0100	5370.9043028409	0.00964303013530491	0.0662242770114612	0.145611708733884	0.884227924276369	0.998167122051763
GAS7	632.961517918813	0.493827676547913	0.239294790672382	2.06367917646821	0.0390481449890127	0.509532000721343
TRAPPC6A	82.3435029265069	-0.360551793112456	0.322071741943737	-1.11947664497508	0.262936849068199	0.890493755674317
MATK	38.750263712991	0.167959715926751	0.314492326396696	0.534066181681294	0.593295746314483	0.973966583812204
CD79B	2.8409361051624	0.694945253656989	1.50663662826262	0.46125604583128	0.644614915833308	0.979256988519732
SCN4A	40.1914700813829	-0.851711794215887	0.50378204531997	-1.69063546850888	0.0909064461462403	0.684144938728228
ST7L	319.184942019351	-0.216606065303828	0.165909610895758	-1.30556671270794	0.191699946456179	0.838103283466613
PAX6	337.483602306234	-0.348544450649319	0.500720266486819	-0.696086166223701	0.486374869430092	0.953388493272144
RPUSD1	89.0075025086958	-0.206934729317215	0.36277252406675	-0.570425585150267	0.568389080566119	0.971207787010612
RHBDF1	738.777632593584	-0.074666186785018	0.218914523700067	-0.341074614525428	0.733047411298789	0.986811831509807
LUC7L	2617.85088728018	0.00483022117380641	0.0880790892116519	0.0548395903844954	0.956266259277094	1
CACNA2D2	647.57207711168	0.311843248648339	0.170394880764719	1.83012099453229	0.0672318482242862	0.62033646152507
BAIAP3	204.824657716239	0.341917478938972	0.330223266096546	1.03541304942156	0.300476054073267	0.910380169012141
TSR3	212.51911029893	-0.0687794452621978	0.198643616129823	-0.346245434926272	0.729158271820362	0.986733538037366
PIGQ	381.660588940258	-0.213102253891183	0.268580925105932	-0.793437783443233	0.427522804583597	0.94543034603003
CRAMP1	1789.68838607268	-0.0220954829864473	0.0996359654510454	-0.221762120599951	0.824499068616542	0.99447411427728
TEAD3	1083.73585593097	-0.11582176504909	0.178281351508683	-0.649657207941065	0.515913670997881	0.961517477334124
DNAJC11	1634.90415692824	-0.201770274115998	0.136530142056566	-1.47784416742497	0.139449493377294	0.771549059750424
MYLIP	1015.50431297147	0.325675555700366	0.256685038417563	1.26877498473664	0.204521329496767	0.851306220365281
NOX1	8.3456134163221	-0.183615730880863	0.380373727175195	-0.482724535799215	0.629291339464354	0.977179360951469
E2F2	163.39048621179	-0.151112839578899	0.273909675054758	-0.551688579633743	0.581161735751955	0.971950979566478
PSMB1	3759.81884696807	0.0521693546230848	0.0697350135114972	0.748108475156222	0.454394730396655	0.94782173718015
SYN1	68.7363575204798	-0.00570523819919367	0.297144800538891	-0.0192001952881116	0.984681401814817	1
JARID2	5209.2894564436	0.327692977935951	0.124611874181408	2.62970908742533	0.00854579623870325	0.241213512695502
CDKL5	641.652253581608	0.127762238227432	0.205330082285102	0.622228544427473	0.533791599136522	0.966454610841083
CAMK1G	27.8135836223902	0.504037646915721	0.559066933340072	0.901569412993923	0.36728564530589	0.933382131421452
CDK11A	555.310594726172	-0.0656527767118723	0.113222832391534	-0.579854569304886	0.56201269456032	0.969634077070069
NADK	760.891249241235	-0.106753633874708	0.178197576004483	-0.599074556839215	0.54912316753641	0.967944438914924
TFAP2B	8.13956790497703	0.334272930026883	1.3627416900233	0.245294418211545	0.806228473379412	0.994341305771986
DLEC1	132.689954114645	-0.896203245329769	0.362305146714178	-2.47361444753856	0.0133753955745348	0.30803753571041
CYTH3	581.004783893774	-0.0127952931282795	0.137218630703274	-0.0932474917050328	0.925706945792372	1
ADAM22	510.711726802047	0.172457405472853	0.157002100233269	1.09844011778582	0.272012352516483	0.899274759768274
SYPL1	2645.81742920165	0.0714503208063155	0.0994169111586397	0.718693831598752	0.472329584782342	0.95226322395135
CYB561	515.605355209374	-0.156460274325064	0.13887367064786	-1.12663742230735	0.259895810181248	0.887601825170926
SPAG9	3776.60794491681	0.316495066918962	0.153928168548373	2.05612182554813	0.0397707749846658	0.515367549524284
CELSR3	878.197118900617	-0.0840598712967551	0.198665949961993	-0.423121683976728	0.672206482448614	0.982155936060745
AASS	6254.42757310989	0.398904120620378	0.14621096557584	2.7282777256092	0.00636659808176595	0.207546660811855
PLEKHG6	228.17393288481	-0.0337682283773382	0.28237331702782	-0.1195871788906	0.904810176594624	0.999243665113894
SS18L2	491.065518798064	0.0513420345481945	0.101434734160008	0.506158319173045	0.612745512666731	0.975168109483178
MPND	230.597548603976	-0.0128429331742328	0.251276779121629	-0.0511107043759752	0.959237306284148	1
MGST1	2413.60790211651	-0.0614862756770622	0.146639870618873	-0.419301213357378	0.674996009926313	0.982155936060745
CRY1	1308.15530772763	0.0144065783579299	0.127433178725078	0.113052020690863	0.909989312983755	0.999666736792905
NFIX	12.0952833073349	-0.343350416586643	0.453412003340281	-0.75725921249809	0.448894581794431	0.94782173718015
ST3GAL1	332.67467379559	-0.0668421215420915	0.195492306642135	-0.341916890184593	0.732413438345152	0.986733538037366
MMP25	123.312323294067	0.668504058397488	0.444259352406744	1.50476079969035	0.132385585365659	0.768318683524881
IL32	21.3395315703714	-0.170831308497586	0.663462728893307	-0.257484408781398	0.79680484965777	0.993293256720728
PKD1	341.219704926999	0.0168669706326923	0.293657105923452	0.0574376382946751	0.954196581453799	1
MAPK8IP2	47.8740274219467	-0.091103393411325	0.38631350877793	-0.235827614984324	0.813566438771969	0.994341305771986
MED24	1581.49421427502	-0.0881492191845999	0.113036074820802	-0.779832627100192	0.435489398974578	0.947563699344842
RHOBTB2	309.57209439796	0.0322933427811628	0.145079095513078	0.222591288337966	0.823853617260703	0.99447411427728
HEATR5B	1826.90992224912	0.144929271929887	0.135519787533831	1.0694325497943	0.28487480686909	0.905310061476307
SEC62	3352.68252947727	0.101133574860454	0.0913626639559718	1.10694643174143	0.268317089345866	0.896482004239583
RPS20	6944.22635388586	0.0434202048388124	0.0942739399604837	0.460574840268823	0.645103665888261	0.979256988519732
CSDE1	26716.7880869223	0.0166138038436213	0.130400916888235	0.127405575360031	0.898619403703686	0.998971182129322
UBE3C	2868.15613415136	0.0489400350849039	0.093673980828648	0.522450681096033	0.601356576668173	0.974540845981703
REV3L	2114.19775629455	0.0397066654115034	0.182231501851649	0.21789133606454	0.827513777793521	0.99447411427728
TENM1	161.265513130277	-0.596070727731336	0.318250702530198	-1.87295966039471	0.0610739556643185	0.607018378883558
PAX7	69.3571647532662	0.344299719550865	0.618264029995429	0.556881369199838	0.577608484627837	0.971697037885202
MASP2	179.081649688673	-0.112503656470469	0.291371097132935	-0.38611810703771	0.699409200267096	0.986538208259833
IYD	2.89810848519312	-0.438598849109593	1.41743332233158	-0.309431732836736	0.756993134702488	0.988859991401538
FAM76A	267.946071164936	-0.28992350716479	0.183333367239994	-1.58140065569877	0.113786457647196	0.736737783908074
TRAF3IP3	50.2763311201546	-0.0200211161311038	0.238700596279498	-0.0838754340925935	0.933155471474707	1
POMT2	973.18581371405	0.134276944676723	0.0699891692780734	1.91853891197406	0.0550427130399332	0.582885821394018
VTA1	2300.34286201101	0.0694483580071518	0.0862586911939045	0.805117224083958	0.420752037298655	0.943635732059172
MLXIPL	320.757653213346	0.0104091539610734	0.440609475192123	0.023624444200921	0.981152173937917	1
BAZ1B	4723.86611390031	-0.00189783150152881	0.12743505969676	-0.014892538254738	0.988117912873789	1
RANBP9	2808.14976877776	0.0345132588673944	0.10322355488842	0.334354488224142	0.738112078198264	0.986887684964484
ETV7	7.92782899905646	-0.31400108535832	0.351051389287913	-0.894459030614444	0.371076340728927	0.933902301535071
SPRTN	403.301020974888	-0.0726624849460139	0.151766854363457	-0.478777037652761	0.632097253895528	0.977179360951469
METTL13	1022.47316343741	-0.00189509221269166	0.130974519450763	-0.0144691671375368	0.988455677748412	1
DYRK4	111.394618483571	-0.192198414332479	0.15412673448731	-1.24701541865408	0.212391844083182	0.857165591956108
ZNF207	8268.40226725777	0.0164366920511757	0.0786830485861209	0.208897498845451	0.834528256721513	0.996274202803193
UQCRC1	2328.77858800408	0.0345759561206843	0.157836387890186	0.219062008342083	0.826601744930176	0.99447411427728
STARD3NL	1391.28323636467	-0.0265448028025452	0.0933646731691276	-0.284313133667377	0.776170422064353	0.991514263904163
CD9	871.349804477368	0.0729408597707093	0.200149943951775	0.364431077673866	0.715536132069277	0.986538208259833
NCAPD2	3718.83741898281	0.261367885736148	0.166521329651063	1.56957601938342	0.116513781104468	0.742071433637445
IFFO1	196.96095716816	-0.247320024376991	0.169621276718182	-1.45807194216502	0.144820714190017	0.783656796970387
GIPR	668.139400038758	0.0635361440933054	0.276299463563733	0.229953917658076	0.818127578519974	0.99447411427728
PHF7	125.289985071699	0.100383168219411	0.18685511249911	0.537224627556759	0.591112461701054	0.973167896100108
SEMA3G	19.5236527922405	1.66844979397152	0.404092246129399	4.12888346646782	3.64529087900225e-05	0.00609023954713305
NISCH	2994.57879395151	-0.0298642819284636	0.122017927278514	-0.244753230894477	0.806647508928818	0.994341305771986
STAB1	8.27463957091928	-0.179090742548931	0.675127705168645	-0.26526943151325	0.790801911317993	0.991875389829003
FUZ	194.421978497588	-0.0358781663598543	0.155922963035716	-0.230101876345411	0.818012606898864	0.99447411427728
SLC6A13	4.52417954523467	0.00486546076278297	0.517604632811234	0.00939995597867332	0.992500030701066	1
IDS	3913.24741201518	0.0171249991198496	0.139749569351945	0.12254062176551	0.902470876870614	0.999053919629313
PRSS3	145.827195894914	-1.00056276965764	0.331456353119122	-3.01868635264338	0.00253873212674313	0.122799322202314
ZNF200	401.26245074083	0.0850043341012692	0.136250038747555	0.623884843502801	0.532703214735088	0.965901873902206
CD4	31.1235694904663	-0.0676480054016011	0.382426445268364	-0.176891546697639	0.859593578673037	0.997041461906201
LRRC23	219.394776280397	-0.0793660443889642	0.231418428087007	-0.34295472942684	0.731632517616443	0.986733538037366
BTK	68.9259588524315	0.450812517576958	0.369321255799456	1.22065142609001	0.222218026299603	0.865094330441259
HFE	26.2455754238321	0.532712302107916	0.393874657932388	1.35249194478351	0.17621799392958	0.821317625069395
SCMH1	824.902000129691	-0.152243874109698	0.129712835443218	-1.17369937670002	0.240515460011867	0.875418262544653
FYN	2180.56731636123	0.108704474630866	0.15062396313761	0.721694426082478	0.470482369771193	0.95200883770924
HIVEP2	441.745346638223	0.188207701701001	0.307628790410725	0.611801325388689	0.54066921272273	0.9675786446507
FMO1	11.684117211474	1.53137712180545	1.05020682875401	1.45816717229149	0.144794469893958	0.783656796970387
ELOA	2054.51541274276	-0.0374869523946898	0.132845519386178	-0.282184544634256	0.777802008566621	0.991875389829003
LYPLA2	1182.04925527209	-0.270448489018042	0.232515837439465	-1.16314007680639	0.244772674171358	0.878125256790805
