	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
SARM1	558.787452271962	-0.213847088837416	0.20027077196835	-1.0677898064487	0.285615337229922	0.576554137404141
POLDIP2	1992.77536837086	0.0365297574958489	0.108151612382632	0.337764335557101	0.735540788057234	0.892163592771097
PLXND1	368.001718185404	-0.228915490532747	0.239003231067937	-0.957792451214508	0.338167426459049	0.631571573898334
AK2	1981.25003630786	-0.235450665363188	0.152724436430536	-1.54166989164356	0.123153831987457	0.362489094397542
FKBP4	3273.44614777111	0.0466156548931274	0.122516025885398	0.380486181756595	0.703584552011414	0.877692566998699
KDM1A	7921.17947888495	-0.315519216914169	0.101828680133438	-3.09852996720283	0.0019448330032685	0.0256917321090123
RBM6	6958.39964679235	0.372343919952868	0.148488181127918	2.50756603740808	0.0121565863657653	0.0867187958053023
CAMKK1	113.604826110419	0.0436343505783274	0.191486343631514	0.22787186673894	0.819745854458105	0.931851387045844
RECQL	1336.36484764624	-0.00351401602164213	0.0942813107478657	-0.0372716076364231	0.970268443581177	0.990405553986323
VPS50	527.325405154873	0.0653416686398942	0.124401440587492	0.525248488532888	0.599410461295464	0.823934139522435
HSPB6	5.58463204946137	-0.116719784176533	0.619045335707581	-0.188548039124016	0.850447060967552	0.944698871750804
ARHGAP33	197.424274454822	-0.652111196211028	0.290112085950399	-2.24779051887732	0.0245895507275371	0.137719328001858
NDUFAB1	1136.22485787202	0.0657956953478508	0.0745564244485398	0.882495315923637	0.37750901167884	0.665116715299712
PDK4	212.072684637303	-0.581598813344454	0.453560449381918	-1.28229613965904	0.199738781642393	0.475548857179295
ZMYND10	58.7139874433813	-0.366928770934278	0.35792221731639	-1.02516343826158	0.30528607653099	0.598267609987129
ARX	71.9260883039117	0.0628069991096996	0.59841253176705	0.104956022435287	0.916410704924991	0.971075580538627
SLC25A13	3004.07941559543	-0.117856691863323	0.0830596124832119	-1.41894102729102	0.155916209793239	0.413158025223618
ST7	403.167656556243	-0.167271312396276	0.108682324036673	-1.53908479487274	0.123783596570314	0.363503878677398
CDC27	2771.9804289366	0.0354889272100588	0.112462866127295	0.315561290869906	0.752335522806316	0.902142477112531
CALCR	707.760848062116	0.765826313780396	0.400824365354663	1.91062814532935	0.0560523847635665	0.230572828487756
HCCS	589.496971281278	0.0872885348827378	0.158586324322294	0.550416533429086	0.582033711148059	0.813520526131259
DVL2	872.389231603581	-0.137680731433294	0.184595399965394	-0.745851367147309	0.455757206085019	0.728866868788754
PRSS22	96.0624809398393	0.324347985992786	0.353287136218234	0.91808603467642	0.358573825562271	0.649458906622869
UPF1	1548.50725745964	-0.00322808313093869	0.169365498910426	-0.0190598625558677	0.984793350648997	0.995354555687919
SKAP2	1187.06842957897	0.117987195626704	0.214016818684653	0.551298707979366	0.581428924042259	0.8132080512738
SLC25A5	4569.53306616133	-0.0971084373507509	0.0779233564772928	-1.2462044981218	0.212689328109456	0.492689533932812
MCUB	160.655650090311	-0.108888871232114	0.174306169791606	-0.624698892542342	0.532168700121057	0.781463513756097
POLR2J	132.365021554707	-0.20120122382669	0.256114500523556	-0.78559091115649	0.432107190879215	0.710596078382425
DHX33	1588.51602587866	-0.205323819876171	0.126277236680633	-1.6259765043438	0.103954653697864	0.327546184872783
MEOX1	7.31644290190767	-0.721208751549637	0.418383419685304	-1.72379859625439	0.0847442081286938	0.290092358188973
THSD7A	172.666997081965	-0.668426875646439	0.264161936833465	-2.53036786320897	0.0113942994008363	0.083425948977286
LIG3	1977.26728784532	-0.145940933525613	0.0771030334562783	-1.89280404393388	0.0583839335983276	0.235756863541814
RPAP3	1478.21348628139	0.0867055143540758	0.0991677999292431	0.874331329483369	0.381937842447432	0.669184494674755
ACSM3	208.410971833256	-1.31576294514744	0.381937456814824	-3.44496964534527	0.000571123524325989	0.0108940531080806
REXO5	115.979922119495	-0.467948987010833	0.20785127400991	-2.25136453572337	0.0243624583936297	0.137169674510572
CIAPIN1	1840.89333874539	0.0582077081195614	0.0898677248367442	0.647704258957294	0.517176249093167	0.771717403873472
SPPL2B	396.88711017106	0.017239739991122	0.255397941062809	0.0675014838388313	0.946182480789114	0.982835386967176
FAM214B	660.25794582572	0.181063484934074	0.13364682018088	1.35479081873418	0.17548421262739	0.440888241101408
COPZ2	11.0050886352886	0.405512214242212	0.316116356203233	1.28279415564788	0.199564202215112	0.475547207522892
PRKAR2B	920.127027809616	-0.455989034101418	0.181252276886716	-2.51576996401769	0.011877267606873	0.0854270240055239
MSL3	756.890596378592	0.0222692243150988	0.104588982218225	0.212921321565537	0.831388331486097	0.936477955033426
CREBBP	3394.5324897247	0.00795765380674871	0.108830035182105	0.0731200150163802	0.941710614610046	0.981192755468869
TSPOAP1	526.570898737786	-0.265804496194607	0.215820335618321	-1.23160079161717	0.218098245094614	0.500306953060837
PON1	15.0385900637202	-0.103943959073361	0.393215368933236	-0.264343581878179	0.791515180733908	0.920482407295396
GCFC2	652.087284858066	-0.113461786939049	0.12581402024885	-0.901821487896421	0.367151703210894	0.656849297347187
WDR54	814.236692882667	-0.437365907405814	0.181657375438656	-2.40764189370064	0.0160559215328657	0.104270838685264
CROT	481.408997839134	0.770459273896036	0.286314246670022	2.69095681705281	0.00712474165319668	0.0606903638953513
ABCB4	19.0024315383429	0.182169327956744	0.349546561534043	0.521158975666257	0.60225602995541	0.825607022087496
KMT2E	3488.37579030627	0.150520717843064	0.11800609449658	1.27553342465229	0.202120501333913	0.478242304692307
RHBDD2	804.730051366737	-0.0630917095809615	0.179930160320544	-0.350645547520016	0.725854281458637	0.887294365399441
SOX8	71.879612488455	0.0879095031672983	0.191657063771396	0.45868125827157	0.646463074593568	0.852341608623284
IBTK	2814.0210819608	0.252657235548116	0.12213507951517	2.06867049623311	0.0385770176344309	0.183322280522089
ZNF195	1968.51574605365	0.17355109136349	0.147554654498305	1.17618174739099	0.239522256698969	0.524978785103068
MYCBP2	1650.93156649347	0.00101165470582645	0.140197473623399	0.00721592679012157	0.994242573386805	0.999571671783308
FBXL3	853.90968400424	0.193867691356038	0.108193395273007	1.79186253344621	0.0731549888583887	0.267763774026916
ITGAL	20.1171508595777	-0.601414765708884	0.401806341059621	-1.49677768679027	0.134451114091359	0.381822886555492
PDK2	351.399477287924	-0.116849593579486	0.187312137423947	-0.623822861596088	0.532743923944723	0.781748240235348
ITGA3	472.801854984781	-0.112022243169241	0.247122391356097	-0.45330673013689	0.650327887268891	0.854480407869479
ZFX	1162.98489002733	-0.061879077032931	0.140211403959579	-0.441326991139535	0.658976288569506	0.858263977222357
LAMP2	2447.07554705004	0.134985806915713	0.11594095476038	1.16426337177138	0.24431729546578	0.529486142144154
ITGA2B	74.4376364637803	0.6125003186174	0.329936231690942	1.85642030121488	0.0633936732851745	0.247267636552897
GDE1	2645.96159727991	0.270820312942171	0.0933196679818358	2.90207111532893	0.00370704375515713	0.0396135192494813
REX1BD	162.961741998805	0.0677399685384928	0.18775965668074	0.360780210914399	0.718263757284577	0.884238685185007
CRLF1	93.1366037812635	-0.381008993879154	0.257491441639067	-1.47969575786222	0.138954458232203	0.389349252328428
OSBPL7	258.108561637068	0.118265210370955	0.180921462580492	0.653682590689534	0.513316321686875	0.769941755383518
TMEM98	3480.57325789621	0.193479086879739	0.125767237990479	1.53839020376982	0.123953236047085	0.363834506298378
YBX2	584.731635405174	0.481953835213332	0.200900430669165	2.39896865132656	0.0164413221958883	0.105732899580415
MAP3K14	119.903972375021	-0.122627608110371	0.193175351653754	-0.634799455834133	0.52555921825205	0.777686218179711
ABCC8	94.8708632899068	0.209401889231655	0.596868140950407	0.350834421985095	0.72571257156489	0.887277046538076
TMEM132A	1446.60669785398	-0.130667634540056	0.199165293318695	-0.656076329177333	0.511775013817029	0.768908399901633
AP2B1	11131.142855069	-0.0207579907432788	0.100326573120416	-0.206904213885231	0.836084665523518	0.938224681642658
TAC1	11.6606156482769	-1.29731931355131	0.616112546519457	-2.10565313250011	0.0352344937224752	0.172650336627452
ZNF263	1024.68411918617	0.148689249010997	0.0770795278702102	1.92903684181053	0.0537262886949256	0.2252673004998
CX3CL1	20.4734733148023	-0.570755777731059	0.302529721866993	-1.88661059220486	0.0592127210430865	0.237396852262433
SPATA20	933.541058115403	0.234225481271572	0.206172548051533	1.13606531754667	0.255929228856638	0.543806975398179
CACNA1G	24.1876782137069	0.326900694688274	0.328288503992818	0.995772592437248	0.319360649844314	0.613085285251997
TNFRSF12A	500.997694104128	-0.0650079779087377	0.252272213071277	-0.257689807043356	0.79664631330495	0.922404421968762
DLX6	7.52659810579066	3.11202242899049	0.774764188377024	4.01673499585667	5.90100179692626e-05	0.00222672343826698
MAP3K9	2489.04179579427	0.0972878481158144	0.141387385719369	0.688094256929788	0.491393426830619	0.754611550286136
RALA	2575.79416710075	0.245568520407369	0.0995600705799587	2.46653622257276	0.0136426929114698	0.0935432675322968
BAIAP2L1	1213.88836525534	0.260137960807423	0.131075266111628	1.98464568125217	0.0471839061428776	0.208657457655177
KDM7A	1714.80920283117	0.259743792096937	0.173151621109901	1.50009448616178	0.133589929031103	0.380396467508894
ETV1	930.437753913651	-0.460054726170246	0.340107198902681	-1.35267564948511	0.176159272967393	0.442003830873726
AGK	959.229450258707	0.140430608765094	0.0689155872565812	2.03771910471071	0.0415780324578408	0.191910957052692
ALDH3B1	14.1176251235516	-0.0130397019811329	0.252586159767883	-0.0516247683290164	0.95882768337849	0.986119564704849
TTC22	15.2670825841161	0.678540091770578	0.356269749643943	1.90456835711905	0.0568362030928479	0.232397999053722
PHTF2	914.890517623548	-0.0936805377795852	0.17372458557789	-0.539247438512858	0.589716131347712	0.817509530102487
CCL26	18.168571184595	-0.985036854694371	1.08014865982221	-0.911945634276399	0.361797337260372	0.652203914577472
FARP2	378.62812952702	-0.0396448368051256	0.103760358370399	-0.382080762130786	0.702401460867018	0.877291079077411
USH1C	137.508476781138	0.454397958277738	0.314416010346875	1.44521253156425	0.148398197511475	0.402898967857204
GGCT	761.229356999603	-0.103348145604065	0.114530930192557	-0.902360134771541	0.366865590754656	0.65670588345042
DBF4	706.449902879168	-0.159843362376529	0.197940238837851	-0.807533441987356	0.419359215502216	0.70106707681444
TBXA2R	3.06434892919075	-3.54837460448588	1.08283899844307	-3.2769179994328	0.00104946843441086	0.0164946817548538
IFRD1	1633.28123505066	0.12330976160647	0.16283822949573	0.75725314619503	0.448898215451344	0.723915474421745
LGALS14	12.9157129850881	0.663218981321399	0.468230570776938	1.41643673590324	0.156647674610871	0.414259307504339
COX10	454.675739141515	-0.0789774249597284	0.0820467489246735	-0.962590547399228	0.33575304307766	0.629562768594862
GTF2IRD1	838.64666336067	0.159028373787088	0.137223819849493	1.15889773336371	0.246497872944441	0.53200997683075
PAF1	933.483133921058	-0.00212415592814249	0.0996007073195292	-0.021326715294581	0.982985032959723	0.994289145780873
VPS41	2442.11358400068	-0.0423148727218014	0.0917234954584945	-0.461330791094296	0.644561297090969	0.851816449260511
ARHGAP44	394.47908633566	0.134786543857532	0.116011774480622	1.16183503321938	0.245302480612115	0.53066035034353
ELAC2	1665.18937590802	0.121576476390126	0.0968085522663258	1.25584438093509	0.209172397183186	0.487831248746942
SCIN	39.5633220839442	0.28034755607367	0.47425143284122	0.59113697220506	0.554428649098652	0.797363670943051
ARSD	587.766728122618	-0.241077555985415	0.122773265250854	-1.96359977469719	0.0495765235579262	0.214640879997792
PNPLA4	283.509322442057	-0.16890646481725	0.146853980930241	-1.15016606119438	0.250075481759508	0.536524771515116
ADIPOR2	2912.95859108927	0.0324370889079256	0.088205017820111	0.367746526326644	0.71306224481686	0.882768659753861
CDKL3	96.6753321528393	0.200220007561777	0.190681688361501	1.05002220864645	0.29370790212847	0.584422213574819
PRSS21	4.13074342478393	0	2.66220189203038	0	1	1
MARK4	1034.42140926504	0.159194906633914	0.152450642219653	1.04423900297214	0.296374825927156	0.587525867908631
PROM1	3784.32360250469	0.27783595322227	0.254622119455803	1.09116974525262	0.275198197957769	0.564621117783167
CCDC124	127.015797734204	-0.584103123285492	0.316845196023483	-1.84349685782265	0.0652565000693689	0.251018520774848
CEACAM21	1.79944178368757	-0.43749069534934	0.835732740783327	-0.523481579696498	0.600639166343399	0.82448804471591
PAFAH1B1	6916.52542700895	0.0471595548312155	0.0802030146227254	0.588002272147174	0.556530767722653	0.79852607230162
NOS2	59.9529809339741	2.07354820549814	0.691015679138274	3.00072526296935	0.00269337454121707	0.0323475465929473
DNAH9	74.7825197609962	-1.92678457748392	0.277809880539165	-6.93562292940942	4.04435031794351e-12	4.42929227214093e-09
KIAA0100	5370.9043028409	-0.0428418965442876	0.0634928636924848	-0.674751366575366	0.499833743558197	0.76137095396142
GAS7	632.961517918813	0.755897165606366	0.231505023327711	3.26514368777364	0.00109408560363446	0.0169353121106266
TRAPPC6A	82.3435029265069	-0.438952161138276	0.309050805838632	-1.42032362590723	0.155513486052708	0.413117423952496
MATK	38.750263712991	-0.0557909228813553	0.373109145860595	-0.149529764950335	0.881135624345821	0.956942449569277
CD79B	2.8409361051624	0.354224428420275	1.41854236218179	0.249710151676725	0.802811506963043	0.925487451868941
SCN4A	40.1914700813829	-1.1029500116382	0.555366110666762	-1.98598724418747	0.0470347403006216	0.208244882885237
ST7L	319.184942019351	-0.141332569559106	0.159094542037565	-0.888355865317711	0.374349357917512	0.662416936337203
TKTL1	1.752807959199	0.649392971590264	0.971520007786582	0.668429848469903	0.503859247665621	0.763850705940356
PAX6	337.483602306234	0.0357798481181956	0.483416491345269	0.0740145376890766	0.940998817586465	0.98083298164338
RPUSD1	89.0075025086958	0.167348044254635	0.349811742094578	0.478394588050706	0.632369384832877	0.845605193825593
RHBDF1	738.777632593584	0.497606401499188	0.210942261713403	2.3589696889439	0.0183257525475322	0.113686218462836
LUC7L	2617.85088728018	-0.00992532885095323	0.084096436670358	-0.118023179624823	0.906049291556345	0.966281829833366
CACNA2D2	647.57207711168	0.240818899857855	0.164993918015548	1.45956228419984	0.144410411156403	0.396888434933331
BAIAP3	204.824657716239	0.20951627058134	0.3207414376148	0.65322482850801	0.513611345938541	0.770054859377307
TSR3	212.51911029893	-0.11702338339157	0.193266105718485	-0.60550391366621	0.544844225057588	0.790892239286933
PIGQ	381.660588940258	-0.094113299920121	0.258801905457375	-0.363649949770643	0.71611942223999	0.883912872007353
CRAMP1	1789.68838607268	0.158681878132254	0.0957369901784266	1.65747719702192	0.0974230353659325	0.315058835061876
TEAD3	1083.73585593097	-0.108607182164523	0.171601393327595	-0.632903848031043	0.526796434787529	0.778239152788668
DNAJC11	1634.90415692824	-0.284393462784332	0.132186055061888	-2.15146342517886	0.0314396396861066	0.16087274919019
MYLIP	1015.50431297147	0.12826162755715	0.246065931398614	0.5212490279663	0.602193304179983	0.825607022087496
NOX1	8.3456134163221	-0.153331044579128	0.357818775661621	-0.428515927638546	0.668275539930815	0.861785361954459
E2F2	163.39048621179	-0.826290352111412	0.260873466691826	-3.16739897924354	0.00153809138169834	0.021605553828673
PSMB1	3759.81884696807	0.0589490370602705	0.0676118206459012	0.871874718017139	0.383276727329805	0.670332190748761
SYN1	68.7363575204798	0.126427639770487	0.285752480526809	0.44243759332345	0.658172580358931	0.857893296595385
JARID2	5209.2894564436	0.0795978588221131	0.12012571149111	0.662621330888047	0.507573105180454	0.766232269352804
CDKL5	641.652253581608	0.898398741279707	0.194968768060476	4.60791105271301	4.06734575783348e-06	0.000329161956521151
CAMK1G	27.8135836223902	0.12446414601278	0.403039405157743	0.30881383909364	0.75746314128056	0.903972256721777
CDK11A	555.310594726172	0.132797327189402	0.10838109497654	1.22528128377137	0.22046925772838	0.502302102262228
NADK	760.891249241235	-0.117441620262271	0.170885012919575	-0.687255238220003	0.491921900698884	0.75475335477111
TFAP2B	8.13956790497703	2.83771680849919	0.862451064010667	3.29029312724471	0.00100083063762542	0.0159698847031272
DLEC1	132.689954114645	0.100631970970651	0.367113645058166	0.274116672930278	0.783994961256434	0.916532086898402
CYTH3	581.004783893774	0.236482461050968	0.126452994143538	1.87012148389729	0.0614669497164796	0.242871888057763
ADAM22	510.711726802047	0.211606918418754	0.140529545438097	1.50578241578363	0.132123038801522	0.377787771387045
SYPL1	2645.81742920165	0.0710183463944418	0.0961959316466533	0.738267670771216	0.460351808079986	0.73230654296053
CYB561	515.605355209374	-0.200418672945183	0.131962392067289	-1.51875598650097	0.128823928354202	0.372107388215509
SPAG9	3776.60794491681	0.365417987067387	0.148543164612608	2.4600121319643	0.0138932319249403	0.0948288666385865
CELSR3	878.197118900617	0.360646791028311	0.191937107786714	1.87898419011852	0.0602466519910864	0.240248778630058
AASS	6254.42757310989	-0.025709197880322	0.140805520333952	-0.182586576288677	0.855122417847771	0.946180465861082
PLEKHG6	228.17393288481	0.587344675262818	0.264494917212063	2.22062745648872	0.0263762045641798	0.144056393297713
SS18L2	491.065518798064	-0.0959049250653153	0.0974586400494119	-0.984057698903772	0.32508714408792	0.618739279813976
MPND	230.597548603976	-0.380355299962449	0.240723602405046	-1.58004988361073	0.114095443099926	0.34719290136251
MGST1	2413.60790211651	-0.0249131432071535	0.142028400577225	-0.175409587842309	0.860757807376986	0.947968359090332
CRY1	1308.15530772763	0.230274623645255	0.123030374195575	1.87168920805848	0.0612496134510458	0.242664652007747
NFIX	12.0952833073349	-0.976297726265117	0.339549099969348	-2.87527702577698	0.0040367315027237	0.0419504329767028
ST3GAL1	332.67467379559	-0.00682691387535902	0.189050730177521	-0.0361115446047125	0.971193417069459	0.990856240256609
MMP25	123.312323294067	1.55749728143791	0.441227578903346	3.52991824606477	0.000415688095440832	0.00881338813235841
IL32	21.3395315703714	-0.351837886055476	0.567670011771654	-0.619792976129595	0.535394093559878	0.78366576002839
PKD1	341.219704926999	0.205249971458841	0.283252740266402	0.724617778686982	0.468686548925318	0.738382003791106
MAPK8IP2	47.8740274219467	-0.499237899373822	0.36188514586807	-1.37954791754792	0.167725882892204	0.429710437839088
MED24	1581.49421427502	-0.0634997764011545	0.108934442022807	-0.582917351225428	0.559948939437503	0.800668393820502
RHOBTB2	309.57209439796	0.057070903818403	0.131237442522178	0.43486754025063	0.663658576890318	0.860633750476129
HEATR5B	1826.90992224912	0.0276111038178556	0.13134388489081	0.210219941650191	0.8334960161157	0.937585005898729
SEC62	3352.68252947727	0.181299376815292	0.0879927621340242	2.06038965499401	0.0393613050799311	0.185849084103959
RPS20	6944.22635388586	-0.128486215397527	0.0911440920844285	-1.40970426562051	0.158627024677148	0.417088096669299
CSDE1	26716.7880869223	-0.167752251965524	0.125955782173633	-1.331834466593	0.182914589373872	0.451675927014332
UBE3C	2868.15613415136	0.120692955983579	0.0906279889666755	1.33174041882313	0.182945502552771	0.451685811696944
REV3L	2114.19775629455	-0.100751569178657	0.175718706451647	-0.573368488837478	0.566395221406983	0.805158612116563
TENM1	161.265513130277	0.758148187891191	0.297552125988349	2.54795083507781	0.0108357740987397	0.080634006245464
PAX7	69.3571647532662	2.21207776830847	0.989104203811522	2.23644562401434	0.0253225954040642	0.140474846136274
MASP2	179.081649688673	-0.0847533920519359	0.276759625218728	-0.306234668387608	0.75942597799181	0.904972769289275
IYD	2.89810848519312	0.0622184682725008	0.946806981757544	0.0657139939515503	0.947605530934201	0.983172729972073
FAM76A	267.946071164936	-0.341886803231507	0.178149069906453	-1.91910518203117	0.0549710237935058	0.228036779535419
TRAF3IP3	50.2763311201546	-0.364618477030701	0.224341599750564	-1.62528250416376	0.104102377637271	0.327746223964545
POMT2	973.18581371405	-0.264802009525406	0.0673827463934852	-3.92981918515283	8.50097630757149e-05	0.00284336850902898
VTA1	2300.34286201101	-0.0545422256546184	0.0833794203105695	-0.654144937101516	0.513018432531181	0.769688570513374
MLXIPL	320.757653213346	0.107257231963317	0.419147101521533	0.255894008509103	0.798032681153837	0.923017133417838
BAZ1B	4723.86611390031	-0.0247369458403029	0.122966337539861	-0.201168436298951	0.840566871138901	0.94010530380794
RANBP9	2808.14976877776	0.175507162805206	0.0993750413369293	1.76610907974521	0.0773775504689536	0.275801179353019
ETV7	7.92782899905646	-0.262062023161692	1.06396754433692	-0.246306407142346	0.805445050522257	0.926696095579323
SPRTN	403.301020974888	-0.116118849590597	0.14461797410192	-0.802935114474511	0.422012238833416	0.702455410393779
METTL13	1022.47316343741	-0.136807983603097	0.126579936761674	-1.08080306487023	0.279784724844517	0.569111416140195
DYRK4	111.394618483571	-0.328893356225983	0.131134485398487	-2.50806151582898	0.0121395531120374	0.0866677071409258
ZNF207	8268.40226725777	-0.0984270845495048	0.0759590274327789	-1.29579179560467	0.195047225418243	0.46992110775744
UQCRC1	2328.77858800408	-0.256036475126954	0.152528850378632	-1.67861014156586	0.0932280487580609	0.307010128226549
STARD3NL	1391.28323636467	0.0997567512329612	0.0896709147088971	1.11247611956236	0.265933492213976	0.55483528604556
CD9	871.349804477368	1.11633433110302	0.196193038226621	5.68997932441186	1.27054754923967e-08	4.05135261867557e-06
NCAPD2	3718.83741898281	-0.35002035012934	0.160662675099302	-2.17860402183021	0.0293610971592099	0.154666334312506
IFFO1	196.96095716816	0.0994144746541079	0.162912685274114	0.610231637191632	0.541708375130846	0.788113673247568
GIPR	668.139400038758	0.572635539994717	0.263108055246497	2.17642724567377	0.0295233283550016	0.155261219925203
PHF7	125.289985071699	-0.108386359980569	0.187013839326104	-0.579563311309658	0.562209140420611	0.802726430347267
SEMA3G	19.5236527922405	0.369984059622659	0.403533668972922	0.916860445782247	0.359215773240052	0.649989931037175
NISCH	2994.57879395151	0.00789014527139076	0.117539117035175	0.0671278249353324	0.946479942754316	0.982835386967176
STAB1	8.27463957091928	-1.49722552308783	0.595957668558203	-2.51230179940474	0.0119946461248907	0.0860155322552118
FUZ	194.421978497588	-0.284954917923547	0.150239727266753	-1.89666823221534	0.0578717389816348	0.234576718261999
SLC6A13	4.52417954523467	0.320444580038933	0.532502824602233	0.601770667185282	0.547326803002939	0.792032100072024
IDS	3913.24741201518	0.639560735659098	0.134647169875428	4.74990106550924	2.03516190249487e-06	0.00019468358759266
PRSS3	145.827195894914	1.14667524780067	0.354482950954246	3.23478250424708	0.00121735424190187	0.0182559657515021
ZNF200	401.26245074083	0.151104170163824	0.132025830782132	1.14450459632536	0.252414432812885	0.539273358858305
CD4	31.1235694904663	-0.542836450278392	0.255374880956206	-2.12564543641034	0.03353279333133	0.167375267940257
LRRC23	219.394776280397	0.0897374370958591	0.219301675767066	0.409196312713884	0.682395600142341	0.867735706328773
BTK	68.9259588524315	1.46991946895971	0.377641852715789	3.89236377903792	9.9272241364107e-05	0.00318670557345318
HFE	26.2455754238321	-0.28952027336863	0.355251120152166	-0.814973569244818	0.415087439412397	0.697818921176836
SCMH1	824.902000129691	-0.109504637790793	0.121696005557162	-0.899821134551188	0.368215445270256	0.657768244529462
